600	6	294
0	1	 0.065530 0.000000 0.000000 0.000000 0.093070 0.000000 0.000000 0.000000 0.001320 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.055970 0.000000 0.000000 0.000000 0.289210 0.000000 0.000000 0.000000 0.494910 0.000000 0.000000 0.000000 0.065530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.093070 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001320 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.055970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.289210 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.494910 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005640 0.000000 0.000000 0.000000 0.016730 0.000000 0.000000 0.000000 0.018390 0.000000 0.000000 0.000000 0.015680 0.000000 0.000000 0.000000 0.010940 0.000000 0.000000 0.000000 0.005690 0.000000 0.000000 0.000000 0.057190 0.000000 0.000000 0.000000 0.206950 0.000000 0.000000 0.000000 0.291860 0.000000 0.000000 0.000000 0.180720 0.000000 0.000000 0.000000 0.190200 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.414040 0.722830 0.288160 0.266890 0.681670 0.573210 0.035360 0.000000 0.000000 0.000000 0.026500 0.000000 0.000000 0.000000 0.000020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010920 0.000000 0.000000 0.000000 0.205160 0.000000 0.000000 0.000000 0.456380 0.000000 0.000000 0.000000 0.030170 0.000000 0.000000 0.000000 0.066570 0.000000 0.000000 0.000000 0.001300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.045040 0.000000 0.000000 0.000000 0.084050 0.000000 0.000000 0.000000 0.038530 0.000000 0.000000 0.000000
1	1	 0.084420 0.000000 0.000000 0.000000 0.013360 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.043640 0.000000 0.000000 0.000000 0.014420 0.000000 0.000000 0.000000 0.166650 0.000000 0.000000 0.000000 0.677500 0.000000 0.000000 0.000000 0.084420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013360 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.043640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.677500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010970 0.000000 0.000000 0.000000 0.028750 0.000000 0.000000 0.000000 0.011780 0.000000 0.000000 0.000000 0.023560 0.000000 0.000000 0.000000 0.004530 0.000000 0.000000 0.000000 0.010150 0.000000 0.000000 0.000000 0.017600 0.000000 0.000000 0.000000 0.157090 0.000000 0.000000 0.000000 0.336160 0.000000 0.000000 0.000000 0.142690 0.000000 0.000000 0.000000 0.256720 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.655470 0.921980 0.095270 0.494080 0.930770 0.363660 0.067490 0.000000 0.000000 0.000000 0.002820 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.037750 0.000000 0.000000 0.000000 0.001210 0.000000 0.000000 0.000000 0.131020 0.000000 0.000000 0.000000 0.639380 0.000000 0.000000 0.000000 0.016930 0.000000 0.000000 0.000000 0.010540 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005900 0.000000 0.000000 0.000000 0.013210 0.000000 0.000000 0.000000 0.035630 0.000000 0.000000 0.000000 0.038120 0.000000 0.000000 0.000000
2	1	 0.089350 0.000000 0.000000 0.000000 0.133160 0.000000 0.000000 0.000000 0.113090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006460 0.000000 0.000000 0.000000 0.155420 0.000000 0.000000 0.000000 0.275030 0.000000 0.000000 0.000000 0.227500 0.000000 0.000000 0.000000 0.089350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.133160 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.113090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.275030 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.227500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013440 0.000000 0.000000 0.000000 0.046710 0.000000 0.000000 0.000000 0.071620 0.000000 0.000000 0.000000 0.081520 0.000000 0.000000 0.000000 0.050360 0.000000 0.000000 0.000000 0.051770 0.000000 0.000000 0.000000 0.104910 0.000000 0.000000 0.000000 0.188460 0.000000 0.000000 0.000000 0.177660 0.000000 0.000000 0.000000 0.144040 0.000000 0.000000 0.000000 0.069500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.119010 0.833480 0.249380 0.066530 0.669880 0.796480 0.055420 0.000000 0.000000 0.000000 0.095340 0.000000 0.000000 0.000000 0.091080 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001110 0.000000 0.000000 0.000000 0.076270 0.000000 0.000000 0.000000 0.178700 0.000000 0.000000 0.000000 0.198460 0.000000 0.000000 0.000000 0.033930 0.000000 0.000000 0.000000 0.037830 0.000000 0.000000 0.000000 0.022010 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005350 0.000000 0.000000 0.000000 0.079140 0.000000 0.000000 0.000000 0.096320 0.000000 0.000000 0.000000 0.029040 0.000000 0.000000 0.000000
3	1	 0.121540 0.000000 0.000000 0.000000 0.273150 0.000000 0.000000 0.000000 0.004650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003590 0.000000 0.000000 0.000000 0.131490 0.000000 0.000000 0.000000 0.280390 0.000000 0.000000 0.000000 0.185180 0.000000 0.000000 0.000000 0.121540 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.273150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.131490 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.280390 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.185180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016100 0.000000 0.000000 0.000000 0.073640 0.000000 0.000000 0.000000 0.121720 0.000000 0.000000 0.000000 0.069490 0.000000 0.000000 0.000000 0.087550 0.000000 0.000000 0.000000 0.012110 0.000000 0.000000 0.000000 0.073950 0.000000 0.000000 0.000000 0.162920 0.000000 0.000000 0.000000 0.167220 0.000000 0.000000 0.000000 0.136130 0.000000 0.000000 0.000000 0.079180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025310 0.660430 0.516560 0.036260 0.375050 0.858960 0.061460 0.000000 0.000000 0.000000 0.135740 0.000000 0.000000 0.000000 0.000150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000120 0.000000 0.000000 0.000000 0.018160 0.000000 0.000000 0.000000 0.118870 0.000000 0.000000 0.000000 0.157630 0.000000 0.000000 0.000000 0.060080 0.000000 0.000000 0.000000 0.137400 0.000000 0.000000 0.000000 0.004510 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003470 0.000000 0.000000 0.000000 0.113340 0.000000 0.000000 0.000000 0.161520 0.000000 0.000000 0.000000 0.027560 0.000000 0.000000 0.000000
4	1	 0.149480 0.000000 0.000000 0.000000 0.157720 0.000000 0.000000 0.000000 0.073460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016010 0.000000 0.000000 0.000000 0.358790 0.000000 0.000000 0.000000 0.244530 0.000000 0.000000 0.000000 0.149480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157720 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.073460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016010 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.358790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.024460 0.000000 0.000000 0.000000 0.072070 0.000000 0.000000 0.000000 0.060830 0.000000 0.000000 0.000000 0.072290 0.000000 0.000000 0.000000 0.031470 0.000000 0.000000 0.000000 0.009950 0.000000 0.000000 0.000000 0.071730 0.000000 0.000000 0.000000 0.224920 0.000000 0.000000 0.000000 0.164470 0.000000 0.000000 0.000000 0.189320 0.000000 0.000000 0.000000 0.078500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170460 0.757330 0.407200 0.104880 0.571900 0.760630 0.101570 0.000000 0.000000 0.000000 0.074470 0.000000 0.000000 0.000000 0.020040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001220 0.000000 0.000000 0.000000 0.260210 0.000000 0.000000 0.000000 0.207540 0.000000 0.000000 0.000000 0.047910 0.000000 0.000000 0.000000 0.083260 0.000000 0.000000 0.000000 0.053420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014790 0.000000 0.000000 0.000000 0.098580 0.000000 0.000000 0.000000 0.037000 0.000000 0.000000 0.000000
5	1	 0.137130 0.000000 0.000000 0.000000 0.197070 0.000000 0.000000 0.000000 0.000350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000030 0.000000 0.000000 0.000000 0.021270 0.000000 0.000000 0.000000 0.047410 0.000000 0.000000 0.000000 0.596740 0.000000 0.000000 0.000000 0.137130 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197070 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000030 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.021270 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.047410 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.596740 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017750 0.000000 0.000000 0.000000 0.072330 0.000000 0.000000 0.000000 0.087660 0.000000 0.000000 0.000000 0.065510 0.000000 0.000000 0.000000 0.058650 0.000000 0.000000 0.000000 0.000780 0.000000 0.000000 0.000000 0.005200 0.000000 0.000000 0.000000 0.105230 0.000000 0.000000 0.000000 0.271040 0.000000 0.000000 0.000000 0.103560 0.000000 0.000000 0.000000 0.212290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.541640 0.939210 0.191200 0.368600 0.798810 0.467080 0.094160 0.000000 0.000000 0.000000 0.130100 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002560 0.000000 0.000000 0.000000 0.012080 0.000000 0.000000 0.000000 0.552650 0.000000 0.000000 0.000000 0.042960 0.000000 0.000000 0.000000 0.066970 0.000000 0.000000 0.000000 0.000350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000030 0.000000 0.000000 0.000000 0.018710 0.000000 0.000000 0.000000 0.035330 0.000000 0.000000 0.000000 0.044090 0.000000 0.000000 0.000000
6	1	 0.093970 0.000000 0.000000 0.000000 0.067670 0.000000 0.000000 0.000000 0.005560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011150 0.000000 0.000000 0.000000 0.016920 0.000000 0.000000 0.000000 0.164150 0.000000 0.000000 0.000000 0.640580 0.000000 0.000000 0.000000 0.093970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.067670 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016920 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.640580 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013380 0.000000 0.000000 0.000000 0.038180 0.000000 0.000000 0.000000 0.028920 0.000000 0.000000 0.000000 0.034550 0.000000 0.000000 0.000000 0.014320 0.000000 0.000000 0.000000 0.003730 0.000000 0.000000 0.000000 0.023620 0.000000 0.000000 0.000000 0.156580 0.000000 0.000000 0.000000 0.309470 0.000000 0.000000 0.000000 0.146150 0.000000 0.000000 0.000000 0.231100 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.582960 0.837290 0.214230 0.392120 0.717180 0.508500 0.059770 0.000000 0.000000 0.000000 0.017440 0.000000 0.000000 0.000000 0.002510 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007030 0.000000 0.000000 0.000000 0.000120 0.000000 0.000000 0.000000 0.073240 0.000000 0.000000 0.000000 0.571660 0.000000 0.000000 0.000000 0.034200 0.000000 0.000000 0.000000 0.050240 0.000000 0.000000 0.000000 0.003060 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004110 0.000000 0.000000 0.000000 0.016800 0.000000 0.000000 0.000000 0.090910 0.000000 0.000000 0.000000 0.068920 0.000000 0.000000 0.000000
7	1	 0.210990 0.000000 0.000000 0.000000 0.460300 0.000000 0.000000 0.000000 0.016750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002460 0.000000 0.000000 0.000000 0.061800 0.000000 0.000000 0.000000 0.078160 0.000000 0.000000 0.000000 0.169540 0.000000 0.000000 0.000000 0.210990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.460300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.061800 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.078160 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169540 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.033950 0.000000 0.000000 0.000000 0.142600 0.000000 0.000000 0.000000 0.224840 0.000000 0.000000 0.000000 0.137420 0.000000 0.000000 0.000000 0.156520 0.000000 0.000000 0.000000 0.010480 0.000000 0.000000 0.000000 0.020470 0.000000 0.000000 0.000000 0.056930 0.000000 0.000000 0.000000 0.101220 0.000000 0.000000 0.000000 0.047250 0.000000 0.000000 0.000000 0.068320 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.238310 0.701450 0.465340 0.113960 0.466450 0.764690 0.122080 0.000000 0.000000 0.000000 0.286180 0.000000 0.000000 0.000000 0.004470 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001670 0.000000 0.000000 0.000000 0.015270 0.000000 0.000000 0.000000 0.018910 0.000000 0.000000 0.000000 0.132330 0.000000 0.000000 0.000000 0.088910 0.000000 0.000000 0.000000 0.174120 0.000000 0.000000 0.000000 0.012280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000800 0.000000 0.000000 0.000000 0.046520 0.000000 0.000000 0.000000 0.059250 0.000000 0.000000 0.000000 0.037210 0.000000 0.000000 0.000000
8	1	 0.090630 0.000000 0.000000 0.000000 0.209940 0.000000 0.000000 0.000000 0.000900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002350 0.000000 0.000000 0.000000 0.110040 0.000000 0.000000 0.000000 0.082090 0.000000 0.000000 0.000000 0.504040 0.000000 0.000000 0.000000 0.090630 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.209940 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002350 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.110040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.082090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.504040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009840 0.000000 0.000000 0.000000 0.048180 0.000000 0.000000 0.000000 0.076100 0.000000 0.000000 0.000000 0.046000 0.000000 0.000000 0.000000 0.055580 0.000000 0.000000 0.000000 0.009790 0.000000 0.000000 0.000000 0.029180 0.000000 0.000000 0.000000 0.122260 0.000000 0.000000 0.000000 0.285090 0.000000 0.000000 0.000000 0.109250 0.000000 0.000000 0.000000 0.208730 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.430130 0.813270 0.333990 0.243290 0.623200 0.638600 0.051210 0.000000 0.000000 0.000000 0.119440 0.000000 0.000000 0.000000 0.000030 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000160 0.000000 0.000000 0.000000 0.029140 0.000000 0.000000 0.000000 0.017780 0.000000 0.000000 0.000000 0.466250 0.000000 0.000000 0.000000 0.039420 0.000000 0.000000 0.000000 0.090510 0.000000 0.000000 0.000000 0.000870 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002190 0.000000 0.000000 0.000000 0.080900 0.000000 0.000000 0.000000 0.064310 0.000000 0.000000 0.000000 0.037790 0.000000 0.000000 0.000000
